"R0","qq","gammaa","gammap","cincres","cinc","clinc","AWT","AWT2"
2.25,1,0.25,0.75,0.379031350868265,216.075061811235,3589.68009794349,2.8,"2.8 days"
2.25,1,0.25,0.75,0.380895720590548,218.631686821821,3600.47034677329,3.15,"3.15 days"
2.25,1,0.25,0.75,0.382850218127357,221.277964171969,3611.55689256019,3.5,"3.5 days"
2.25,1,0.25,0.75,0.384896146288873,224.016925407647,3622.9531879166,3.85,"3.85 days"
2.25,1,0.25,0.75,0.38703984587987,226.855295114312,3634.67828169085,4.2,"4.2 days"
2.25,1,0.25,0.75,0.389282757703564,229.795960901235,3646.74658112424,4.55,"4.55 days"
2.25,1,0.25,0.75,0.391627882212157,232.843507454694,3659.17550669725,4.9,"4.9 days"
2.25,1,0.25,0.75,0.394074027037612,236.000200797468,3671.97954271564,5.25,"5.25 days"
2.25,1,0.25,0.75,0.396637516676996,239.27970375442,3685.19103324589,5.6,"5.6 days"
2.25,1,0.25,0.75,0.399314325635415,242.681126342258,3698.82130468974,5.95,"5.95 days"
2.25,1,0.25,0.75,0.402110155525701,246.212471178656,3712.89593765164,6.3,"6.3 days"
2.25,1,0.25,0.75,0.405038685207351,249.885224906237,3727.44724345245,6.65,"6.65 days"
2.25,1,0.25,0.75,0.40809105783981,253.701417394085,3742.49330890217,7,"7 days"
2.25,0,0.5,0.25,9.91274966280573,55658.5807174154,58277.5001913493,0,"0 days"
2.25,0,0.5,0.25,7.55744362210897,42373.8288656792,46623.4390863071,0.35,"0.35 days"
2.25,0,0.5,0.25,6.10697904444057,34197.5085877335,39451.3109024161,0.7,"0.7 days"
2.25,0,0.5,0.25,5.12541006424353,28671.060216699,34604.7645693947,1.05,"1.05 days"
2.25,0,0.5,0.25,4.4167374512994,24685.9456927588,31110.8956800722,1.4,"1.4 days"
2.25,0,0.5,0.25,3.88086317516765,21675.8306318194,28472.5490575477,1.75,"1.75 days"
2.25,0,0.5,0.25,3.46135003909525,19321.5391797361,26409.5366184302,2.1,"2.1 days"
2.25,0,0.5,0.25,3.12391832635607,17429.5520346894,24751.997976721,2.45,"2.45 days"
2.25,0,0.5,0.25,2.84660020959905,15875.7050812151,23390.9642206534,2.8,"2.8 days"
2.25,0,0.5,0.25,2.61460941766179,14576.6756227664,22253.323962055,3.15,"3.15 days"
2.25,0,0.5,0.25,2.41765705063671,13474.4692194654,21288.2043711967,3.5,"3.5 days"
2.25,0,0.5,0.25,2.24835210246055,12527.4474743102,20459.0797357674,3.85,"3.85 days"
2.25,0,0.5,0.25,2.10124634847464,11704.9634378543,19739.0769629043,4.2,"4.2 days"
2.25,0,0.5,0.25,1.97223519988226,10983.9447221358,19107.9667573154,4.55,"4.55 days"
2.25,0,0.5,0.25,1.85817024362282,10346.6846167764,18550.2231195701,4.9,"4.9 days"
2.25,0,0.5,0.25,1.75660021678061,9779.38407306165,18053.7554544404,5.25,"5.25 days"
2.25,0,0.5,0.25,1.66556837084512,9271.1115600916,17608.981825171,5.6,"5.6 days"
2.25,0,0.5,0.25,1.58351621767082,8813.10147888239,17208.2197113308,5.95,"5.95 days"
2.25,0,0.5,0.25,1.50917368800561,8398.25028637464,16845.2494005136,6.3,"6.3 days"
2.25,0,0.5,0.25,1.44151365429485,8020.71839017518,16514.9470397896,6.65,"6.65 days"
2.25,0,0.5,0.25,1.37965407102035,7675.69353551084,16213.1050734563,7,"7 days"
2.25,0.05,0.5,0.25,18.5460686893139,48605.063749581,51311.3644684099,0,"0 days"
2.25,0.05,0.5,0.25,12.4233873762149,38062.8277280515,42216.7326491199,0.35,"0.35 days"
2.25,0.05,0.5,0.25,9.23036923812446,31294.7402878615,36383.5165505558,0.7,"0.7 days"
2.25,0.05,0.5,0.25,7.30201933709126,26584.0960087966,32326.8417162827,1.05,"1.05 days"
2.25,0.05,0.5,0.25,6.02138906368116,23113.4493471359,29340.0291918768,1.4,"1.4 days"
2.25,0.05,0.5,0.25,5.11335209830734,20448.4974819141,27047.8618124747,1.75,"1.75 days"
2.25,0.05,0.5,0.25,4.43797253131992,18336.975992765,25232.5418526773,2.1,"2.1 days"
2.25,0.05,0.5,0.25,3.91703863729816,16622.2154694956,23758.894448413,2.45,"2.45 days"
2.25,0.05,0.5,0.25,3.50359109178166,15201.689957523,22538.5045138415,2.8,"2.8 days"
2.25,0.05,0.5,0.25,3.16780591896976,14005.4785027175,21511.110993447,3.15,"3.15 days"
2.25,0.05,0.5,0.25,2.8899044398564,12984.2243518074,20634.1934173097,3.5,"3.5 days"
2.25,0.05,0.5,0.25,2.65623067698744,12102.085510607,19876.8866742091,3.85,"3.85 days"
2.25,0.05,0.5,0.25,2.45709219482461,11332.3972613769,19216.2357534236,4.2,"4.2 days"
2.25,0.05,0.5,0.25,2.28542867768552,10654.9204738435,18634.8291201024,4.55,"4.55 days"
2.25,0.05,0.5,0.25,2.13594917285368,10053.9953283346,18119.1932281798,4.9,"4.9 days"
2.25,0.05,0.5,0.25,2.00465157530912,9517.32075301455,17658.7461649174,5.25,"5.25 days"
2.25,0.05,0.5,0.25,1.88843282325633,9035.10357646292,17245.0678738012,5.6,"5.6 days"
2.25,0.05,0.5,0.25,1.78484403031351,8599.45064490044,16871.3761889481,5.95,"5.95 days"
2.25,0.05,0.5,0.25,1.69195100775808,8203.9197556643,16532.1325782512,6.3,"6.3 days"
2.25,0.05,0.5,0.25,1.60818433691308,7843.20436660738,16222.7746914617,6.65,"6.65 days"
2.25,0.05,0.5,0.25,1.53226835016943,7512.90239510398,15939.5243947688,7,"7 days"
2.25,0.1,0.5,0.25,81.3824416132806,36006.4940303463,38864.1689268675,0,"0 days"
2.25,0.1,0.5,0.25,28.9565499456375,30306.9824245629,34287.7575143241,0.35,"0.35 days"
2.25,0.1,0.5,0.25,16.4321100632163,26044.0029321783,30834.0988167405,0.7,"0.7 days"
2.25,0.1,0.5,0.25,11.2925580004003,22794.5858101474,28190.6424629301,1.05,"1.05 days"
2.25,0.1,0.5,0.25,8.55194480968398,20250.1701633269,26115.6725473583,1.4,"1.4 days"
2.25,0.1,0.5,0.25,6.86086558215228,18209.0350426697,24448.4406050877,1.75,"1.75 days"
2.25,0.1,0.5,0.25,5.71741298997335,16537.5812368602,23081.603823532,2.1,"2.1 days"
2.25,0.1,0.5,0.25,4.89449071188442,15144.8128260104,21941.6837642197,2.45,"2.45 days"
2.25,0.1,0.5,0.25,4.27485063503278,13966.9674601271,20977.02263835,2.8,"2.8 days"
2.25,0.1,0.5,0.25,3.7920016828352,12958.1943620908,20150.3937834764,3.15,"3.15 days"
2.25,0.1,0.5,0.25,3.4055127623373,12084.7085509754,19434.308846023,3.5,"3.5 days"
2.25,0.1,0.5,0.25,3.08937374030964,11321.124557161,18808.0912014312,3.85,"3.85 days"
2.25,0.1,0.5,0.25,2.8261299083577,10648.0087855375,18255.8970375529,4.2,"4.2 days"
2.25,0.1,0.5,0.25,2.60361908562068,10050.2324462939,17765.3784067835,4.55,"4.55 days"
2.25,0.1,0.5,0.25,2.41315618759955,9515.85093028669,17326.7790687795,4.9,"4.9 days"
2.25,0.1,0.5,0.25,2.24832540708258,9035.31002825347,16932.2897357289,5.25,"5.25 days"
2.25,0.1,0.5,0.25,2.10431396743041,8600.88113803789,16575.5916730416,5.6,"5.6 days"
2.25,0.1,0.5,0.25,1.97744576341504,8206.2411631255,16251.5104936667,5.95,"5.95 days"
2.25,0.1,0.5,0.25,1.86484630167136,7846.17469822249,15955.779991792,6.3,"6.3 days"
2.25,0.1,0.5,0.25,1.7642563186017,7516.33553366081,15684.841525905,6.65,"6.65 days"
2.25,0.1,0.5,0.25,1.67385837047579,7213.07591572058,15435.7077808616,7,"7 days"
2.25,0.15,0.5,0.25,11253.0534660865,17673.103891671,19744.78709563,0,"0 days"
2.25,0.15,0.5,0.25,2700.02865982192,17208.3008051442,20591.6198931768,0.35,"0.35 days"
2.25,0.15,0.5,0.25,287.840847177445,17636.5784155567,21911.2961697473,0.7,"0.7 days"
2.25,0.15,0.5,0.25,59.5752904943785,17084.339242802,21950.9679466985,1.05,"1.05 days"
2.25,0.15,0.5,0.25,24.0470302550064,16102.7051413432,21442.9848922644,1.4,"1.4 days"
2.25,0.15,0.5,0.25,13.8778520894488,15049.6124379932,20780.2568726378,1.75,"1.75 days"
2.25,0.15,0.5,0.25,9.60575596111602,14045.6812618234,20102.3932396257,2.1,"2.1 days"
2.25,0.15,0.5,0.25,7.33858284676066,13126.5642404725,19458.9595876392,2.45,"2.45 days"
2.25,0.15,0.5,0.25,5.94581621633433,12297.6847244448,18865.8100269796,2.8,"2.8 days"
2.25,0.15,0.5,0.25,5.00413260244189,11553.7925519961,18325.5704762994,3.15,"3.15 days"
2.25,0.15,0.5,0.25,4.32406875312772,10886.3174808914,17835.6730759713,3.5,"3.5 days"
2.25,0.15,0.5,0.25,3.80914667678443,10286.2186917086,17391.7033080211,3.85,"3.85 days"
2.25,0.15,0.5,0.25,3.40519405151109,9745.08631068222,16988.8722538865,4.2,"4.2 days"
2.25,0.15,0.5,0.25,3.07950172026641,9255.43381706067,16622.5497515335,4.55,"4.55 days"
2.25,0.15,0.5,0.25,2.81114945649386,8810.76646287109,16288.5265834578,4.9,"4.9 days"
2.25,0.15,0.5,0.25,2.58609797391285,8405.50207671436,15983.0677700763,5.25,"5.25 days"
2.25,0.15,0.5,0.25,2.39457977442554,8034.86142266087,15702.9019685372,5.6,"5.6 days"
2.25,0.15,0.5,0.25,2.22956281936685,7694.75552733401,15445.1832169074,5.95,"5.95 days"
2.25,0.15,0.5,0.25,2.08587564652997,7381.68428723365,15207.4473526511,6.3,"6.3 days"
2.25,0.15,0.5,0.25,1.95961788430024,7092.62844704925,14987.5362331717,6.65,"6.65 days"
2.25,0.15,0.5,0.25,1.84778246227004,6824.99386803123,14783.5873994216,7,"7 days"
2.25,0.2,0.5,0.25,1130.11409629883,3896.66319003144,7065.20578936672,0,"0 days"
2.25,0.2,0.5,0.25,4648.19091423563,7623.54833830545,10665.017272777,0.35,"0.35 days"
2.25,0.2,0.5,0.25,5391.4499037063,9288.76097716375,12557.3852088415,0.7,"0.7 days"
2.25,0.2,0.5,0.25,3241.33108190612,9539.61129287002,13318.8536555342,1.05,"1.05 days"
2.25,0.2,0.5,0.25,898.860495591001,9926.21002419973,14356.1357098279,1.4,"1.4 days"
2.25,0.2,0.5,0.25,181.3089026382,10468.6146556623,15434.1466841048,1.75,"1.75 days"
2.25,0.2,0.5,0.25,52.5210464104571,10620.4962689686,16000.0635407954,2.1,"2.1 days"
2.25,0.2,0.5,0.25,22.8610582670987,10469.7265311356,16188.0566771674,2.45,"2.45 days"
2.25,0.2,0.5,0.25,13.1363067771642,10170.1593417281,16173.8670196009,2.8,"2.8 days"
2.25,0.2,0.5,0.25,8.94557434794494,9807.08817886344,16055.3638380933,3.15,"3.15 days"
2.25,0.2,0.5,0.25,6.75066262030418,9423.73538777709,15884.2570990502,3.5,"3.5 days"
2.25,0.2,0.5,0.25,5.43174313060241,9041.89213111146,15688.4769166526,3.85,"3.85 days"
2.25,0.2,0.5,0.25,4.55795409967058,8672.44737063408,15483.5446070841,4.2,"4.2 days"
2.25,0.2,0.5,0.25,3.9369077475258,8320.52178740083,15278.1501162405,4.55,"4.55 days"
2.25,0.2,0.5,0.25,3.47199378280058,7988.17908759772,15077.1727286893,4.9,"4.9 days"
2.25,0.2,0.5,0.25,3.11007932348588,7675.81516732409,14883.2552180738,5.25,"5.25 days"
2.25,0.2,0.5,0.25,2.81969611051439,7382.95397499611,14697.7466452469,5.6,"5.6 days"
2.25,0.2,0.5,0.25,2.58109306654866,7108.65382134984,14521.1936436731,5.95,"5.95 days"
2.25,0.2,0.5,0.25,2.38121870505478,6851.78336222566,14353.7054129206,6.3,"6.3 days"
2.25,0.2,0.5,0.25,2.21113522162762,6611.12858467255,14195.0973991076,6.65,"6.65 days"
2.25,0.2,0.5,0.25,2.06447529469906,6385.48988129591,14045.0407890204,7,"7 days"
2.25,0.25,0.5,0.25,12.8464707820768,1730.53173920118,5024.34471123332,0,"0 days"
2.25,0.25,0.5,0.25,44.4304154367379,1942.93656405181,5298.14496797983,0.35,"0.35 days"
2.25,0.25,0.5,0.25,296.019179919129,2425.27895821732,5849.87421652091,0.7,"0.7 days"
2.25,0.25,0.5,0.25,1228.45258733967,3634.82976721654,7152.73919177863,1.05,"1.05 days"
2.25,0.25,0.5,0.25,2158.53321031038,5014.20157663585,8711.6490406817,1.4,"1.4 days"
2.25,0.25,0.5,0.25,2021.3420986819,5793.49366877133,9775.78607566375,1.75,"1.75 days"
2.25,0.25,0.5,0.25,1070.3949002413,6269.82248804148,10647.2291452158,2.1,"2.1 days"
2.25,0.25,0.5,0.25,343.090105039427,6828.09614259705,11653.283123849,2.45,"2.45 days"
2.25,0.25,0.5,0.25,102.635349771079,7309.58922787742,12538.8926813667,2.8,"2.8 days"
2.25,0.25,0.5,0.25,38.8872250528257,7550.71174687727,13117.4148428328,3.15,"3.15 days"
2.25,0.25,0.5,0.25,19.148882360452,7601.97036200155,13451.4324366603,3.5,"3.5 days"
2.25,0.25,0.5,0.25,11.5340209171914,7537.03514405401,13627.6017982647,3.85,"3.85 days"
2.25,0.25,0.5,0.25,7.97895497645637,7405.32489051925,13704.7267231384,4.2,"4.2 days"
2.25,0.25,0.5,0.25,6.05061501990773,7236.69467713999,13719.2864057647,4.55,"4.55 days"
2.25,0.25,0.5,0.25,4.8775450937377,7049.02622003082,13693.958620644,4.9,"4.9 days"
2.25,0.25,0.5,0.25,4.09897505590856,6853.13983753892,13643.1510652959,5.25,"5.25 days"
2.25,0.25,0.5,0.25,3.54686748540872,6655.62316025064,13576.2039498641,5.6,"5.6 days"
2.25,0.25,0.5,0.25,3.13493146904076,6460.50174453845,13499.3133198499,5.95,"5.95 days"
2.25,0.25,0.5,0.25,2.81525008294608,6270.17911531023,13416.6114658999,6.3,"6.3 days"
2.25,0.25,0.5,0.25,2.55933418797096,6086.0647333632,13330.9233268306,6.65,"6.65 days"
2.25,0.25,0.5,0.25,2.34935515691745,5908.90387874459,13244.150680194,7,"7 days"
2.25,0.3,0.5,0.25,4.9327450818027,1244.86373875155,4545.44740146468,0,"0 days"
2.25,0.3,0.5,0.25,6.37704290719469,1331.92236145268,4677.22619523579,0.35,"0.35 days"
2.25,0.3,0.5,0.25,10.3260475813739,1442.25395068738,4839.44150373785,0.7,"0.7 days"
2.25,0.3,0.5,0.25,27.1328115716241,1592.40001631287,5051.36903402218,1.05,"1.05 days"
2.25,0.3,0.5,0.25,103.3505407613,1837.73948975118,5374.21135567732,1.4,"1.4 days"
2.25,0.3,0.5,0.25,342.256313713274,2294.70091588717,5939.78773564237,1.75,"1.75 days"
2.25,0.3,0.5,0.25,720.317495342937,2977.07803291959,6784.70021712537,2.1,"2.1 days"
2.25,0.3,0.5,0.25,909.304796838845,3650.89528311524,7681.77764624887,2.45,"2.45 days"
2.25,0.3,0.5,0.25,706.414569397524,4198.86707758875,8516.69342565187,2.8,"2.8 days"
2.25,0.3,0.5,0.25,349.131575495621,4725.40856954233,9393.62262650408,3.15,"3.15 days"
2.25,0.3,0.5,0.25,134.600463617815,5235.16635527996,10271.9434912111,3.5,"3.5 days"
2.25,0.3,0.5,0.25,53.6983300669398,5612.41526631691,10984.6208022482,3.85,"3.85 days"
2.25,0.3,0.5,0.25,25.3180962961751,5830.75677527178,11491.2886670667,4.2,"4.2 days"
2.25,0.3,0.5,0.25,14.238120655425,5927.01402315404,11834.1713681266,4.55,"4.55 days"
2.25,0.3,0.5,0.25,9.23866525034994,5940.9964336318,12061.2901239823,4.9,"4.9 days"
2.25,0.3,0.5,0.25,6.6592501771075,5901.59842800711,12208.3838030873,5.25,"5.25 days"
2.25,0.3,0.5,0.25,5.17031223814687,5828.04241136299,12299.8277897755,5.6,"5.6 days"
2.25,0.3,0.5,0.25,4.22913903752834,5732.97051775481,12352.1239302915,5.95,"5.95 days"
2.25,0.3,0.5,0.25,3.58958743845538,5624.73744146358,12376.5537210787,6.3,"6.3 days"
2.25,0.3,0.5,0.25,3.1293218477275,5508.93517285729,12380.981590344,6.65,"6.65 days"
2.25,0.3,0.5,0.25,2.78262884109002,5389.33509005333,12370.9742700753,7,"7 days"
2.25,0.35,0.5,0.25,3.1329145684175,977.612867734693,4281.6985040686,0,"0 days"
2.25,0.35,0.5,0.25,3.50866113364434,1027.47602967443,4366.34869131987,0.35,"0.35 days"
2.25,0.35,0.5,0.25,4.11949395020763,1087.14212446227,4464.84515065598,0.7,"0.7 days"
2.25,0.35,0.5,0.25,5.26107542709133,1158.70813618661,4580.39217461978,1.05,"1.05 days"
2.25,0.35,0.5,0.25,8.07103449678716,1246.21225392339,4718.64057866885,1.4,"1.4 days"
2.25,0.35,0.5,0.25,16.8761650420869,1358.31271471265,4890.77934688336,1.75,"1.75 days"
2.25,0.35,0.5,0.25,45.001824331907,1514.88690883672,5121.44051465865,2.1,"2.1 days"
2.25,0.35,0.5,0.25,117.516621573,1751.36042126806,5455.28255260551,2.45,"2.45 days"
2.25,0.35,0.5,0.25,243.220450101692,2096.07595593675,5934.05797468685,2.8,"2.8 days"
2.25,0.35,0.5,0.25,357.992869099059,2522.12570186918,6540.96729408049,3.15,"3.15 days"
2.25,0.35,0.5,0.25,359.230906073098,2971.59583573755,7222.38282093018,3.5,"3.5 days"
2.25,0.35,0.5,0.25,246.186775894615,3430.04157628719,7965.93699930343,3.85,"3.85 days"
2.25,0.35,0.5,0.25,126.738687445084,3886.20651864478,8743.29969439852,4.2,"4.2 days"
2.25,0.35,0.5,0.25,59.1854048938654,4278.01652904022,9453.53347113023,4.55,"4.55 days"
2.25,0.35,0.5,0.25,29.2761601155639,4561.27696384048,10024.957111032,4.9,"4.9 days"
2.25,0.35,0.5,0.25,16.3216771553328,4740.34334272364,10455.7714845007,5.25,"5.25 days"
2.25,0.35,0.5,0.25,10.2815457814424,4838.71799298515,10773.1370294441,5.6,"5.6 days"
2.25,0.35,0.5,0.25,7.17329038960273,4879.23801682609,11005.4526597087,5.95,"5.95 days"
2.25,0.35,0.5,0.25,5.41289741554168,4879.32663699057,11175.1145898911,6.3,"6.3 days"
2.25,0.35,0.5,0.25,4.32831271912348,4851.39463931072,11298.4988581242,6.65,"6.65 days"
2.25,0.35,0.5,0.25,3.61097829868363,4804.12627380271,11387.3598728167,7,"7 days"
2.25,0.4,0.5,0.25,2.30679212382157,804.029630389305,4110.35980847707,0,"0 days"
2.25,0.4,0.5,0.25,2.46387103177624,836.191908240986,4170.95345154829,0.35,"0.35 days"
2.25,0.4,0.5,0.25,2.68055909973709,873.647485188007,4239.41184923865,0.7,"0.7 days"
2.25,0.4,0.5,0.25,2.99340415068298,917.052550515194,4316.94039071182,1.05,"1.05 days"
2.25,0.4,0.5,0.25,3.4820179559651,967.500361527805,4405.37704550883,1.4,"1.4 days"
2.25,0.4,0.5,0.25,4.36372825877088,1026.67100416612,4507.37508179381,1.75,"1.75 days"
2.25,0.4,0.5,0.25,6.28290091181137,1097.31219894418,4627.04200781891,2.1,"2.1 days"
2.25,0.4,0.5,0.25,11.1164503083663,1184.30757434553,4771.32872628486,2.45,"2.45 days"
2.25,0.4,0.5,0.25,23.2864101028419,1296.51869011462,4952.52326035559,2.8,"2.8 days"
2.25,0.4,0.5,0.25,50.0858363772741,1448.14779547607,5190.56772194933,3.15,"3.15 days"
2.25,0.4,0.5,0.25,95.6863908032573,1654.74882145442,5509.32958298606,3.5,"3.5 days"
2.25,0.4,0.5,0.25,147.457808251608,1922.05613764341,5923.56773495505,3.85,"3.85 days"
2.25,0.4,0.5,0.25,172.750391797036,2240.31673817692,6430.60119566444,4.2,"4.2 days"
2.25,0.4,0.5,0.25,150.093668932223,2595.21145993076,7019.69715035733,4.55,"4.55 days"
2.25,0.4,0.5,0.25,99.8914219057757,2967.96735558864,7665.5927555832,4.9,"4.9 days"
2.25,0.4,0.5,0.25,56.5703269770551,3320.27790338103,8306.95078321071,5.25,"5.25 days"
2.25,0.4,0.5,0.25,30.983310895614,3611.65976926418,8876.36485660201,5.6,"5.6 days"
2.25,0.4,0.5,0.25,17.8822258272244,3827.04778471672,9343.9723299599,5.95,"5.95 days"
2.25,0.4,0.5,0.25,11.2445313954153,3973.1363961977,9713.54778155841,6.3,"6.3 days"
2.25,0.4,0.5,0.25,7.71201698772389,4064.04931239703,10001.7463475668,6.65,"6.65 days"
2.25,0.4,0.5,0.25,5.69881642337362,4113.36705133791,10225.9817077547,7,"7 days"
2.25,0.45,0.5,0.25,1.82391288751183,679.355292510056,3987.28791184904,0,"0 days"
2.25,0.45,0.5,0.25,1.90492573759219,701.591557539043,4033.44384345683,0.35,"0.35 days"
2.25,0.45,0.5,0.25,2.00970090005634,726.989175568578,4084.5212232879,0.7,"0.7 days"
2.25,0.45,0.5,0.25,2.14553081788969,755.802479360678,4141.07784659326,1.05,"1.05 days"
2.25,0.45,0.5,0.25,2.32836480403967,788.466734181094,4203.95589210927,1.4,"1.4 days"
2.25,0.45,0.5,0.25,2.58509670080766,825.589280895332,4274.25585990504,1.75,"1.75 days"
2.25,0.45,0.5,0.25,2.9738644735866,868.02349574751,4353.45214482447,2.1,"2.1 days"
2.25,0.45,0.5,0.25,3.64517703001186,917.010071606066,4443.60116439007,2.45,"2.45 days"
2.25,0.45,0.5,0.25,4.95246057904335,974.376478349954,4547.64433863646,2.8,"2.8 days"
2.25,0.45,0.5,0.25,7.74481498931691,1043.05658614063,4670.1408605975,3.15,"3.15 days"
2.25,0.45,0.5,0.25,13.7220507773243,1127.69861185919,4818.20622089271,3.5,"3.5 days"
2.25,0.45,0.5,0.25,25.3807369562439,1235.22301464564,5002.54645103093,3.85,"3.85 days"
2.25,0.45,0.5,0.25,44.488915218392,1374.13415362794,5237.06297681891,4.2,"4.2 days"
2.25,0.45,0.5,0.25,68.4107453738855,1551.75152090458,5535.70740183593,4.55,"4.55 days"
2.25,0.45,0.5,0.25,87.3405020508939,1770.87089284163,5907.99653788608,4.9,"4.9 days"
2.25,0.45,0.5,0.25,89.4475856777163,2028.233259133,6355.51078501078,5.25,"5.25 days"
2.25,0.45,0.5,0.25,73.3256347748672,2313.42920429854,6867.17092124973,5.6,"5.6 days"
2.25,0.45,0.5,0.25,50.3419725746214,2604.55721813919,7409.96751366741,5.95,"5.95 days"
2.25,0.45,0.5,0.25,31.4499182391188,2872.04598144878,7934.80013211229,6.3,"6.3 days"
2.25,0.45,0.5,0.25,19.4043349170416,3094.05421416639,8402.32230385872,6.65,"6.65 days"
2.25,0.45,0.5,0.25,12.4592248726356,3264.15953051332,8797.05757454182,7,"7 days"
2.25,0.5,0.5,0.25,1.50315002806335,583.831085326755,3892.98716861114,0,"0 days"
2.25,0.5,0.5,0.25,1.55044988184135,599.902382616473,3929.55044654792,0.35,"0.35 days"
2.25,0.5,0.5,0.25,1.60957790345836,617.984548684276,3969.38819644444,0.7,"0.7 days"
2.25,0.5,0.5,0.25,1.68273014780179,638.170130520454,4012.76958472796,1.05,"1.05 days"
2.25,0.5,0.5,0.25,1.77400331264958,660.659074643746,4060.13724928116,1.4,"1.4 days"
2.25,0.5,0.5,0.25,1.89008673383127,685.718379122595,4112.03895633368,1.75,"1.75 days"
2.25,0.5,0.5,0.25,2.04312793172626,713.715092239369,4169.17813862684,2.1,"2.1 days"
2.25,0.5,0.5,0.25,2.25079917275733,745.109648114802,4232.4229717191,2.45,"2.45 days"
2.25,0.5,0.5,0.25,2.56063401407423,780.54406939117,4302.93077566332,2.8,"2.8 days"
2.25,0.5,0.5,0.25,3.06698214752451,820.889478090538,4382.2382964321,3.15,"3.15 days"
2.25,0.5,0.5,0.25,3.96074704631091,867.367644968468,4472.45548342836,3.5,"3.5 days"
2.25,0.5,0.5,0.25,5.65579388149066,921.78691130114,4576.6287498154,3.85,"3.85 days"
2.25,0.5,0.5,0.25,8.87174670078245,986.820034858705,4699.21334020779,4.2,"4.2 days"
2.25,0.5,0.5,0.25,14.6192090581395,1066.21863640849,4846.52132522775,4.55,"4.55 days"
2.25,0.5,0.5,0.25,23.7146374407829,1164.77790942944,5026.91534712281,4.9,"4.9 days"
2.25,0.5,0.5,0.25,35.7337627284985,1287.68992981666,5250.1796683409,5.25,"5.25 days"
2.25,0.5,0.5,0.25,47.6975418462251,1439.07640812574,5525.59443502952,5.6,"5.6 days"
2.25,0.5,0.5,0.25,54.5418161382384,1620.54057274957,5859.52796241374,5.95,"5.95 days"
2.25,0.5,0.5,0.25,52.5108056495871,1829.06180844874,6251.15072999495,6.3,"6.3 days"
2.25,0.5,0.5,0.25,42.958367667236,2054.90491423956,6687.39561175319,6.65,"6.65 days"
2.25,0.5,0.5,0.25,31.085323007105,2280.98169817233,7140.58706567562,7,"7 days"
2.25,0.55,0.5,0.25,1.27233767529486,507.579397849487,3817.70989447006,0,"0 days"
2.25,0.55,0.5,0.25,1.30239393186855,519.57303293015,3847.47689156675,0.35,"0.35 days"
2.25,0.55,0.5,0.25,1.33915920420549,532.884966425957,3879.50005674503,0.7,"0.7 days"
2.25,0.55,0.5,0.25,1.3834200298114,547.559607742188,3913.92962299086,1.05,"1.05 days"
2.25,0.55,0.5,0.25,1.43656056292356,563.679393092659,3950.99950306967,1.4,"1.4 days"
2.25,0.55,0.5,0.25,1.50100362012575,581.389436993722,3991.02760688464,1.75,"1.75 days"
2.25,0.55,0.5,0.25,1.5791500115401,600.855259686704,4034.37621240893,2.1,"2.1 days"
2.25,0.55,0.5,0.25,1.67780374296338,622.289380021503,4081.48777339469,2.45,"2.45 days"
